20171229,100000.0,100090.82718901674,98630.74104179945,100000.0,0.0
20180101,100000.0,100863.40457811573,99979.22480023079,100000.0,0.0
20180102,100052.84680985694,102473.54339635928,99715.34465531036,100640.75,72.85796260461096
20180103,100809.50940529624,104717.60474653004,100676.8062769085,102670.79999999999,144.56413118432897
20180104,102865.90140710311,104130.9352081897,101510.84909163207,104105.74999999999,170.56315333206862
20180105,104619.99051951764,108752.86703686864,103892.30237686746,107214.40000000001,187.19215888910443
20180108,107330.93994179867,109497.01774564348,107266.84532070532,109263.99999999999,185.5565877141602
20180109,109329.33992549116,110303.83067009487,107286.79565320072,109522.09999999995,192.16838428043295
20180110,109595.08463239572,111998.83668058607,108011.89860751096,109867.05000000002,191.8790028493529
20180111,110092.6731918885,112732.64233184796,109562.84810122599,111905.1,190.20567427221815
20180112,112453.29434729744,119412.64450528704,111456.13090307906,117589.9,191.65009069656494
20180115,117589.9,119770.97179878857,117129.2379461763,117589.9,191.65009069656494
20180116,117582.90360659012,119206.54079443631,116356.87899657816,116684.85,199.81265777005325
20180117,117038.27493759104,120163.76120456157,115829.46406673233,120138.65,196.9431985460133
20180118,120557.30075350292,122501.20944099479,120206.88476623654,121702.44999999995,195.69753936753128
20180119,122075.90149615156,125921.08340983056,121867.87912600015,123682.74999999996,201.29985790257737
20180122,124108.25754008057,127935.50167031183,124016.68552447401,125787.05000000005,223.94952421572808
20180123,127886.12275250377,133565.56880236612,127770.032655384,133499.8,229.17862049231536
20180124,134000.3228171765,135884.8871251622,132933.27822374183,135739.6499999999,227.04703452528437
20180125,135749.00015140194,140355.86361712468,133271.81633547205,140110.0,233.9400471058454
20180126,141278.88806752756,148950.88779653056,140839.35605638914,146178.74999999994,228.37939851038547
20180129,146564.63354073095,148914.39289540934,146107.0019591041,147476.8999999999,240.6402629835589
20180130,146982.06753455513,149600.20253254805,142460.23423120336,143097.99999999994,244.94395449272534
20180131,142958.7601150381,144684.08238945832,139189.9102021939,141395.8,246.68886911775317
20180201,140924.4920941002,142586.7116696837,137585.18917220776,139169.30000000002,212.94552749780306
20180202,139100.60241481505,140510.99423674605,136430.01712354517,136714.94999999998,214.97316131118072
20180205,134429.1390329701,136927.90282825008,123587.61838885653,124482.94999999998,205.12556137205942
20180206,124919.0549963525,130865.92343773834,123913.78418506158,128830.15000000002,201.57824080776123
20180207,128830.01062274784,129464.83501188428,127411.34760308354,128826.5,201.581118791553
20180208,127159.27670487095,128893.50016817758,117061.33538192451,118101.39999999997,206.87714116852135
20180209,118106.34053209594,118395.5986387217,116592.09845086855,118170.49999999996,194.6676200913088
20180212,118430.68430300493,126421.06303594213,117364.97403471333,124106.20000000001,224.4997026740002
20180213,124247.31926474415,128204.39135324079,122241.79369307247,126791.29999999993,229.6274665533046
20180214,131099.01227069052,141130.06652262434,129675.8951116499,139724.44999999992,245.42404711559084
20180215,140938.89273481088,152001.6243037965,139765.31686081967,151722.49999999994,242.9297566280546
20180216,152102.20060144152,155817.30681758947,151998.30167017205,153213.29999999993,241.53901782678142
20180219,153213.29999999993,153432.51654992456,151259.96716316536,153213.29999999993,241.53901782678142
20180220,153431.89970362152,157905.0974687354,152139.87440299743,155212.3,248.17240643943813
20180221,155274.40729020716,156230.8728343499,153255.28640834862,155590.00000000006,247.8127128992866
20180222,154695.80660123302,155559.06122604472,151188.7385098696,152545.39999999997,250.76285486156914
20180223,155735.09349263218,162833.57805553492,154162.4848641209,162156.45000000007,241.82710585980388
20180226,163558.47550995246,172173.4946130769,161293.12672591978,170316.34999999995,246.89529220183505
20180227,169792.3779999921,173148.2417301631,165654.19009852994,168019.85000000006,248.90306115616693
20180228,167800.30994936178,170308.1403437104,164154.71818379455,167034.94999999998,249.7810488164304
20180301,166666.55255508565,168900.0620129351,162561.79267100265,164636.0,258.28196749192165
20180302,166839.8078403328,179993.04294748497,165107.33468539815,177978.99999999994,246.41564454233372
20180305,178239.17081591653,190462.57457019223,174828.63699945126,189292.05000000005,237.66510532270107
20180306,191058.14327179446,198805.6600567244,188207.15457228228,197525.84999999998,231.92658074879824
20180307,197644.53039042125,201616.51036171184,196213.88349264875,200505.40000000002,235.92673813273856
20180308,200518.1997029479,202186.29478196698,199658.97020055712,201063.3,235.54957568089253
20180309,202780.84385497612,216578.2182344229,200999.9407789438,212694.74999999988,228.1368957155737
20180312,211488.341046142,213824.8234601533,207065.82669219325,207195.34999999998,149.61129677861982
20180313,206324.78292920958,207577.65205686307,201624.51460145783,202945.10000000003,165.5474313003862
20180314,203605.71313148754,207619.2265030804,202665.38437973644,205644.94999999995,164.6868790116169
20180315,205701.54957807818,206941.3802804502,204043.065267563,205845.89999999985,164.6237306645409
20180316,205894.11682048926,207630.34547159373,202746.78142835837,206030.4499999999,164.56584451473074
20180319,204962.4285804531,205775.04364547532,197847.01790474076,201099.80000000002,185.90197503925913
20180320,201709.54593488955,210795.1874687033,200786.17952933384,207169.94999999992,183.38501795265196
20180321,206357.92823342682,209444.963961068,202970.65719016304,204621.30000000002,184.42361572328983
20180322,204567.89023617675,206200.87302331533,193237.91907456802,197160.54999999996,199.71807240342963
20180323,194517.3125066419,195202.430186621,187639.71408819684,188795.69999999995,197.8489181692168
20180326,194300.5816287021,209122.13549823713,193123.52927591707,208361.19999999995,188.66072474145864
20180327,204905.88924575207,208519.37897576822,184928.7987481793,188123.35000000003,198.19862871886983
20180328,187187.2451102261,187730.35066193095,177593.3788782045,180277.99999999988,202.4720431777589
20180329,182914.96151391632,192602.06609726176,179489.28326902192,191103.44999999995,196.66730244796736
